COUNTRY_FLYING_MISSION,TGT_COUNTRY,TGT_LOCATION,LATITUDE,MSNDATE,TGT_TYPE,TGT_INDUSTRY
USA,BURMA,PROME,18.81666667,95.21666667,7/3/1943,95.21666667,9 BS
USA,CHINA,MANGSHIH,24.45,98.58333333,11/17/1944,98.58333333,25 FS
USA,BURMA,PAHOK,23.8,96.9,3/20/1944,96.9,529 FS
USA,BORNEO,TARAKAN ISLAND,3.416666667,117.5833333,4/3/1945,117.5833333,559 FS
USA,CHINA,MANGSHIH,24.45,98.58333333,5/29/1944,98.58333333,491 BS
USA,NEW GUINEA,SORONG,-0.833333333,131.1333333,7/20/1943,131.1333333,531 BS
USA,PHILIPPINE ISLANDS,CERVANTES,17,120.75,4/13/1945,120.75,4 FS
USA,BISMARK ARCHIPELAGO,CAPE GLOUCESTER,-5.416666667,148.4166667,9/19/1943,148.4166667,65 BS
USA,JAPAN,NAGOSAKI,29.73333333,129.8833333,8/1/1945,129.8833333,403 BS
USA,JAPAN MINING,JAP WATERS SHIMONOSEKI M,33.96666667,130.9333333,5/13/1945,130.9333333,9 BG
USA,NEW GUINEA,BUNA,-8.666666667,148.4166667,12/5/1942,148.4166667,405 BS
USA,BISMARK ARCHIPELAGO,VUNAKANAU,-4.325175,152.131516,10/17/1942,152.131516,19 BG
USA,PHILIPPINE ISLANDS,IPO,14.83333333,121.1666667,5/18/1945,121.1666667,460 FS
USA,BISMARK ARCHIPELAGO,RAPOPO,-4.333333333,152.35,10/14/1944,152.35,360 BG
USA,FRENCH INDO CHINA,HAIPHONG,20.866714,106.657154,7/1/1942,106.657154,CATF (11 BS)
USA,BURMA,ALON,22.2,95.08333333,12/30/1943,95.08333333,22 BS
USA,JAPAN,SHIZUOKA,34.96666667,138.3666667,5/18/1945,138.3666667,313 BW
USA,CHINA,TANGYANG,30.86666667,111.6833333,12/18/1944,111.6833333,468 BG
USA,CHINA,SHANGHAI,31.23333333,121.5,7/24/1945,121.5,19 BS
USA,CHINA,SUNG PAI,26.65,112.6,8/16/1944,112.6,118 FS
USA,ITALY,COSENZA,39.27,16.25,1/21/1944,16.25,27 FBG/86 FBG
GREAT BRITAIN,BURMA,KAWLIN,23.78333333,95.68333333,5/5/1944,95.68333333,215
USA,SOLOMON ISLANDS,TONOLEI HARBOR,-6.75,155.8833333,10/30/1942,155.8833333,43 BG
USA,PHILIPPINE ISLANDS,CALAMBA,14.25,121.1666667,1/21/1945,121.1666667,864 BS
USA,JAPAN,MATSUYAMA,33.83333333,132.7666667,7/26/1945,132.7666667,73 BW
USA,CHINA,SINSHIH,30.6,120.25,7/8/1944,120.25,76 FS
USA,NEW GUINEA,BONGA,-6.416666667,147.8333333,11/2/1943,147.8333333,89 S
USA,SOLOMON ISLANDS,ROTA,-6.416666667,155.3333333,12/17/1944,155.3333333,498 BG
USA,NEW GUINEA,WEWAK,-3.583333333,143.6666667,6/24/1944,143.6666667,672 S
USA,BURMA,KUNLONG,23.33333333,98.66666667,11/6/1944,98.66666667,88 FS
USA,SUMATRA,PANGKALENBRANDE,4.033333333,98.26666667,11/5/1944,98.26666667,444 BG
USA,FORMOSA AND RYUKYU ISLANDS,TAINAN,23,120.2,6/13/1945,120.2,403 BS
USA,FORMOSA AND RYUKYU ISLANDS,KOSHUN,22,120.7333333,5/31/1945,120.7333333,2 BS
USA,NEW GUINEA,SUAIN,-3.333333333,143,5/28/1944,143,673 S
USA,NEW GUINEA,TOEM VILLAGE,-1.983333333,139,5/14/1944,139,2 BS
USA,PHILIPPINE ISLANDS,LOS BANOS,14.16666667,121.25,3/21/1945,121.25,35 FS
USA,NEW GUINEA,MOM,-3.583333333,143.75,5/30/1944,143.75,400 BS
USA,KURILE ISLANDS,SHIMUSHIRO,50.58333333,155.9166667,11/5/1944,155.9166667,77 BS
USA,SOLOMON ISLANDS,KAHILI A/D SOUTH BOUGAINVILLE ISLAND,-6.787255,155.778638,11/1/1942,155.778638,19 BG
USA,FORMOSA AND RYUKYU ISLANDS,HOZAN,22.63333333,120.3666667,6/2/1945,120.3666667,530 BS
USA,BISMARK ARCHIPELAGO,TOBERA,-4.4,152.3166667,2/18/1944,152.3166667,106 BS
USA,BORNEO,JESSELTON,5.983333333,116.0666667,1/11/1945,116.0666667,69 FS
USA,NEW GUINEA,HANSA BAY,-4.166666667,144.9166667,4/23/1944,144.9166667,8 S
USA,CHINA,CANTON,23.18333333,113.2333333,8/29/1944,113.2333333,425 BS
USA,BURMA,GOKTEIK VIADUCT,22.343056,96.859722,3/21/1943,96.859722,IATF (436/492/9 BS)
USA,PHILIPPINE ISLANDS,CAGAYAN,18.443056,121.810833,12/6/1944,121.810833,823 BS
USA,PHILIPPINE ISLANDS,BALUARTE HILL,14.75,120.9166667,3/7/1945,120.9166667,40 FS
USA,NEW GUINEA,MOM,-3.583333333,143.75,3/17/1944,143.75,501 BS
USA,PHILIPPINE ISLANDS,SAN FERNANDO,16.633333,120.3,2/17/1945,120.3,386 S
USA,PHILIPPINE ISLANDS,LUZON,15,121,6/18/1945,121,500 BS
USA,VOLCANO AND BONIN ISLANDS,IWO JIMA,24.78333333,141.3166667,1/24/1945,141.3166667,42 BS
USA,PHILIPPINE ISLANDS,KIANGAN,16.75,121.0833333,7/23/1945,121.0833333,3 FS
USA,ITALY,44 00 N 011 00 E,44,11,6/26/1944,11,86 FBG
USA,CELEBES ISLANDS,MAKASSAR,-5.133333,119.416884,4/29/1945,119.416884,507 BG
USA,SOLOMON ISLANDS,CHABAI,-5.483333333,154.75,11/12/1943,154.75,75 B
USA,NEW GUINEA,POTSOAM HARBOR,-4.25,145,5/2/1944,145,340 FS
GREAT BRITAIN,IRAQ,HABBANIYA,33.38,43.57,5/5/1941,43.57,4 SFTS
USA,PHILIPPINE ISLANDS,BALETE PASS,16.08333333,120.9166667,5/21/1945,120.9166667,39 FS
USA,BISMARK ARCHIPELAGO,RABAUL,-4.229885,152.185671,6/11/1942,152.185671,19 BG
GREAT BRITAIN,BURMA,YANDOON R/CRAFT,16.7833,96.15,3/16/1942,96.15,NO. 225 GROUP
USA,BURMA,HSIPAW,22.61666667,97.3,11/8/1944,97.3,490 BS
USA,BURMA,PINWE,24.33333333,96.2,11/21/1944,96.2,89 FS
USA,TUNISIA,BOMBING OF ROADWAY TZ 5812 TZ 5813,33.63,10.33,3/22/1943,10.33,12 BG
GREAT BRITAIN,GREECE,BUSI AREA,41.15,20.17,2/14/1941,20.17,211 SQDN
USA,PHILIPPINE ISLANDS,GONZAGA,18.25,122,5/21/1945,122,499 BS
USA,BORNEO,BALIK PAPAN,-1.25,116.8333333,5/16/1945,116.8333333,307 BG
USA,BURMA,LASHIE,22.979477,97.75255,12/7/1944,97.75255,22 BS
USA,BURMA,LASHIO,22.93333333,97.75,2/6/1945,97.75,434 BS
USA,PHILIPPINE ISLANDS,TUGUEGARAO,17.66666667,121.75,5/28/1945,121.75,2 BS
USA,BURMA,MYITNGE,21.85,96.06666667,9/3/1944,96.06666667,459 FS
USA,NEW GUINEA,KAIRIRU,-3.333333333,143.5833333,1/17/1945,143.5833333,360 FG
GREAT BRITAIN,LIBYA,TOBRUK -BARDIA ROAD,32.04,23.95,4/19/1941,23.95,45/55 SQDN
USA,PHILIPPINE ISLANDS,CORREGIDOR,14.41666667,120.5833333,2/8/1945,120.5833333,8 S
USA,BISMARK ARCHIPELAGO,DUKE OF YORK IS,-4.166666667,152.4666667,5/1/1944,152.4666667,13 BG
USA,CAROLINE ISLANDS,WOLEAI ISLAND,7.366666667,143.9166667,7/8/1944,143.9166667,868 BS
USA,BURMA,MANDALAY,21.98333333,96.08333333,3/19/1945,96.08333333,434 BS
USA,BURMA,KUTKAI,23.45,97.93333333,12/23/1944,97.93333333,90 FS
USA,VOLCANO AND BONIN ISLANDS,IWO JIMA,24.78333333,141.3166667,1/11/1945,141.3166667,27 BS
USA,THAILAND OR SIAM,BANKOK,13.7088,100.552,12/28/1942,100.552,IATF (7 BS)
GREAT BRITAIN,SUDAN,KASSALA,15.45,36.4,9/4/1940,36.4,223 SQDN
USA,CELEBES ISLANDS,KAIRATOE,-3.35,128.359038,9/11/1944,128.359038,405 BS
USA,FORMOSA AND RYUKYU ISLANDS,SCHINCHIKU,24.8,120.9666667,5/15/1945,120.9666667,529 BS
USA,NEW GUINEA,KAMIRIK,-0.95,134.8,6/28/1944,134.8,342 FS
USA,NEW GUINEA,WARDO,-1.033333333,135.8333333,8/15/1944,135.8333333,7 FS
USA,BORNEO,BINTULU,3.15,113.1166667,1/8/1945,113.1166667,320 BS
USA,CAROLINE ISLANDS,TRUK ISLAND,7.5,151.8333333,7/9/1944,151.8333333,431 BS
USA,NEW GUINEA,UTAROM,-3.6166666,133.666666,8/31/1944,133.666666,340 FS
USA,ITALY,COSENZA,39.27,16.25,1/25/1944,16.25,27 FBG/86 FBG
USA,NEW GUINEA,HUMBOLDT BAY,-2.583333333,140.75,4/16/1944,140.75,500 BS
USA,CAROLINE ISLANDS,TRUK ISLAND,7.5,151.8333333,9/15/1944,151.8333333,431 BS
USA,BURMA,BHAMO,24.25,97.23333333,9/4/1944,97.23333333,89 FS
USA,BISMARK ARCHIPELAGO,RABAUL,-4.229885,152.185671,8/17/1942,152.185671,19 BG
NEW ZEALAND,BISMARK ARCHIPELAGO,RABAUL,-4.2,152.2,3/7/1944,152.2,NO. 18 SQUADRON RNZAF
USA,JAPAN,NOKUBI,31.96666667,131.4,4/17/1945,131.4,314 BW
GREAT BRITAIN,BURMA,PYINBON E/POS,24.2,94.517,3/4/1942,94.517,NO. 225 GROUP
USA,CELEBES ISLANDS,KAOE,1.183333333,127.9166667,8/11/1944,127.9166667,418 BS
USA,NEW GUINEA,WEWAK,-3.583333333,143.6666667,6/11/1944,143.6666667,499 BS
GREAT BRITAIN,BURMA,KALEWA,23.2,94.3,5/1/1944,94.3,215
USA,BISMARK ARCHIPELAGO,BORAM,-3.183333333,151.6166667,5/27/1943,151.6166667,319 BS
USA,FORMOSA AND RYUKYU ISLANDS,KOSHUN,22,120.7333333,4/28/1945,120.7333333,530 BS
USA,BURMA,LOILEM,20.91666667,97.56666667,2/16/1945,97.56666667,490 BS
USA,JAPAN,KYUSHU,33.53333333,130.4666667,7/31/1945,130.4666667,71 BS
USA,CHINA,WUCHOW,23.43333333,111.3166667,10/18/1944,111.3166667,118 FS
USA,PHILIPPINE ISLANDS,ARINGAY,16.41666667,120.3333333,2/24/1945,120.3333333,110 FS
USA,NEW GUINEA,CAPE WARD HUNT,-8.083333333,148.1666667,9/9/1943,148.1666667,320 BS
USA,BURMA,KENGTUNG,21,99.5,12/14/1944,99.5,25 FS
USA,NEW GUINEA,WEWAK,-3.583333333,143.6666667,6/8/1944,143.6666667,387 S
USA,NEW GUINEA,SAMATE,-1,131.0833333,6/28/1944,131.0833333,319 BS
USA,BURMA,TAIHPA GA,26.5,96.5,11/22/1943,96.5,529 S
USA,PHILIPPINE ISLANDS,IPO,14.83333333,121.1666667,4/30/1945,121.1666667,342 FS
USA,BURMA,NAMANA,25.16666667,96.66666667,12/23/1943,96.66666667,529 FS
USA,BURMA,MANDALAY,21.98333333,96.08333333,6/6/1943,96.08333333,22 BS
USA,PHILIPPINE ISLANDS,COTADATO,7.166666667,124.25,4/11/1945,124.25,866 BS
NEW ZEALAND,NEW IRELAND,KAVIENG SWEEP,-2.583333333,150.8333333,4/12/1945,150.8333333,NO. 23 SQUADRON RNZAF
USA,CHINA,HSINSIASSUCHI,26,117,5/7/1945,117,529 FS
USA,CHINA,WUCHOW,23.43333333,111.3166667,10/6/1944,111.3166667,76 FS
USA,PHILIPPINE ISLANDS,LUZON,15,121,1/15/1945,121,17 BS
USA,PALAU ISLANDS,YAP ISLAND,9.533333333,138.1333333,7/18/1944,138.1333333,31 BS
USA,CHINA,SWATOW,23.35,116.6666667,8/8/1944,116.6666667,74 FS
USA,CHINA,TENGCHUNG,25.01666667,98.48333333,8/3/1944,98.48333333,25 FS
USA,NEW GUINEA,GORIMA,-5.35,145.7666667,1/8/1944,145.7666667,2 BS
USA,BISMARK ARCHIPELAGO,LUKUANI,-4.233333333,152.2166667,2/15/1944,152.2166667,403 BS
USA,BISMARK ARCHIPELAGO,ARIS ISLAND,-3.966666667,144.9833333,3/3/1943,144.9833333,69 FS
USA,NEW GUINEA,MADANG,-5.25,145.8333333,1/9/1944,145.8333333,408 BS
USA,FRENCH INDO CHINA,11 30 N 114 4,11.5,114.75,12/17/1944,114.75,63 BS
USA,NEW GUINEA,KABAREI,-0.833333333,131,1/21/1945,131,68 FS
USA,BURMA,NAMTU,23.083333,97.4,2/22/1945,97.4,60 FS
USA,NEW GUINEA,SEPIK RIVER,-4,144.4166667,5/3/1944,144.4166667,672 S
USA,MARIANAS ISLANDS,TINIAN,15.03333333,145.8333333,7/13/1944,145.8333333,73 FS
USA,KURILE ISLANDS,KUBARU SAKI,50,155.3833333,6/24/1944,155.3833333,404 BS
USA,CELEBES ISLANDS,TOEDJOEA ISLAND,-4.816666667,119.5833333,9/17/1944,119.5833333,17 BS
USA,JAPAN,TARUBIZU,31.48333333,130.7,8/5/1945,130.7,396 BS
USA,NEW GUINEA,HATZFELDT,-4.383333333,145.2,4/22/1944,145.2,421 FS
USA,CHINA,CANTON,23.18333333,113.2333333,7/15/1945,113.2333333,321 BS
USA,CELEBES ISLANDS,GORONTALO,0.516666667,123.05,10/9/1944,123.05,868 BS
USA,PHILIPPINE ISLANDS,TABIAN,17,120.7166667,6/26/1945,120.7166667,431 FS
NEW ZEALAND,NEW IRELAND,KAVIENG SWEEP,-2.583333333,150.8333333,3/27/1945,150.8333333,NO. 23 SQUADRON RNZAF
USA,NEW GUINEA,HANSA BAY,-4.166666667,144.9166667,4/23/1944,144.9166667,65 BS
USA,BURMA,MANDALAY,21.98333333,96.08333333,9/1/1943,96.08333333,492 BS
USA,PALAU ISLANDS,NGESEBUS ISLAND,7.033333333,134.25,7/24/1944,134.25,63 BS
USA,PHILIPPINE ISLANDS,BAGUIO,16.41666667,120.5833333,3/15/1945,120.5833333,320 BS
USA,SOLOMON ISLANDS,REKATA BAY,-7.566666667,158.6833333,8/11/1943,158.6833333,372 BS
USA,JAPAN,KUSHIKINO,31.7,130.2666667,5/3/1945,130.2666667,330 BG
USA,PHILIPPINE ISLANDS,LUBANG ISLANDS,13.75,120.3333333,12/25/1944,120.3333333,342 FS
USA,LIBYA,TOBRUK,32.04,23.95,11/6/1942,23.95,376 BG
USA,FORMOSA AND RYUKYU ISLANDS,KORYU,24.66666667,120.75,6/21/1945,120.75,4 FS
USA,ITALY,ORTE,42.47,12.4,4/20/1944,12.4,27 FBG
USA,FORMOSA AND RYUKYU ISLANDS,TAIHAKU,25.06666667,121.55,6/5/1945,121.55,408 BS
USA,NEW GUINEA,DUGUMUR BAY,-4.416666667,145.1666667,2/13/1944,145.1666667,110 FS
USA,BORNEO,MIRI,4.416666667,114,1/23/1944,114,63 BS
USA,NEW GUINEA,HANSA BAY,-4.166666667,144.9166667,4/9/1944,144.9166667,65 BS
USA,PHILIPPINE ISLANDS,BACOLOD,10.66666667,122.9166667,3/17/1945,122.9166667,23 BS
USA,PHILIPPINE ISLANDS,BOKOD,16.5,120.8333333,8/7/1945,120.8333333,42 BG
USA,CAROLINE ISLANDS,DUBLON ISLAND,7.383333333,151.8833333,3/31/1944,151.8833333,392 BS
USA,NEW GUINEA,MADANG,-5.25,145.8333333,12/19/1943,145.8333333,408 BS
USA,PHILIPPINE ISLANDS,TUGUEGARAO,17.66666667,121.75,6/21/1945,121.75,3 FS
USA,FORMOSA AND RYUKYU ISLANDS,OKAYAMA,22.8,120.2666667,10/16/1944,120.2666667,468 BG
USA,JAPAN,TOKYO,35.65,139.7666667,1/26/1945,139.7666667,500 BG
USA,ITALY,MONTE TROCCHIO,41.47,13.88,12/7/1944,13.88,27 FBG
USA,BURMA,BILUMYO,24.85,96.35,5/5/1944,96.35,10 FC
USA,JAPAN,IZUMI,32.06666667,130.3333333,4/27/1945,130.3333333,73 BW
USA,ITALY,SAN GIOVANNI,38.22,15.22,5/14/1944,15.22,27 FBG
USA,JAPAN,KUSHIMOTO,33.46666667,135.7666667,8/5/1945,135.7666667,73 BW
USA,PHILIPPINE ISLANDS,LEGASPI,13.16666667,123.75,3/27/1945,123.75,528 BS
USA,CHINA,SHANGHAI,31.23333333,121.5,5/11/1945,121.5,63 BS
USA,PHILIPPINE ISLANDS,ZAMBOANGA,6.916666667,122.1666667,3/10/1945,122.1666667,529 BS
USA,NEW GUINEA,WEWAK,-3.583333333,143.6666667,7/10/1944,143.6666667,110 FS
USA,BURMA,PAUNGDE,18.48333333,95.5,4/28/1945,95.5,6 FS
USA,CELEBES ISLANDS,KAOE,1.183333333,127.9166667,8/2/1944,127.9166667,63 BS
USA,BURMA,MOGAUNG,25.3,96.93333333,6/15/1944,96.93333333,528 FS
USA,JAPAN,SAGARA,34.66666667,138.2,5/28/1945,138.2,314 BW
USA,CHINA,KAIFENG,34.8,114.35,7/20/1945,114.35,490 BS
USA,JAPAN,WAKAYAMA,34.23333333,135.1666667,2/14/1945,135.1666667,500 BG
USA,PHILIPPINE ISLANDS,MARIKINA RIVER,14.66666667,121.0833333,5/10/1945,121.0833333,342 FS
USA,FORMOSA AND RYUKYU ISLANDS,MAKO,25.01666667,122,3/21/1945,122,63 BS
USA,PHILIPPINE ISLANDS,MT UGO,16.25,120.75,6/11/1945,120.75,39 FS
USA,JAPAN,SAGARA,34.66666667,138.2,5/28/1945,138.2,314 BG
USA,CHINA,NENGHU,22.4,101.6833333,10/26/1944,101.6833333,76 FS
USA,SOLOMON ISLANDS,MONOITU,-6.683333333,155.4333333,12/21/1943,155.4333333,70 BS
USA,PHILIPPINE ISLANDS,CAROLINA,13.66666667,123.25,1/6/1945,123.25,405 BS
USA,VOLCANO AND BONIN ISLANDS,CHICHI JIMA,27.06666667,142.2166667,1/19/1945,142.2166667,27 BS
AUSTRALIA,TIMOR,MINDELO VILLAGE - TIMOR AREA,-8.893889,125.704444,12/17/1942,125.704444,13 SQ
USA,CELEBES ISLANDS,MADIA ISLAND,1.733333333,125.0166667,11/16/1944,125.0166667,42 BG
USA,JAPAN,TOKYO,35.66666667,139.7,4/1/1945,139.7,888
USA,CAROLINE ISLANDS,WOLEAI ISLAND,7.366666667,143.9166667,7/25/1944,143.9166667,370 BS
USA,JAPAN,KURE,34.23333333,132.5666667,7/29/1945,132.5666667,65 BS
USA,PHILIPPINE ISLANDS,SINILOAN,14.41666667,121.4166667,4/3/1945,121.4166667,460 FS
USA,CAROLINE ISLANDS,WOLEAI ISLAND,7.366666667,143.9166667,7/20/1944,143.9166667,868 BS
USA,CELEBES ISLANDS,LAHA,-3.7,128.1333333,11/23/1944,128.1333333,42 BG
USA,NEW GUINEA,BOSNEK,-1.166666667,136.25,5/24/1944,136.25,31 BS
USA,MARCUS ISLANDS,MARCUS ISLAND,24.2,153.75,2/4/1945,153.75,819 BS
USA,PALAU ISLANDS,CAPE MOEPI,1,134.0833333,8/24/1944,134.0833333,82 FS
USA,BORNEO,KUDAT,6.916666667,116.8333333,4/21/1945,116.8333333,5 BG
USA,NEW GUINEA,BIAK,-1,136,6/11/1944,136,498 BS
USA,BISMARK ARCHIPELAGO,RABAUL,-4.2,152.2,2/20/1944,152.2,868 BS
USA,CHINA,CANTON,23.18333333,113.2333333,7/7/1944,113.2333333,491 BS
AUSTRALIA,SOLOMON ISLANDS,KAHILI A/D SOUTH BOUGAINVILLE ISLAND,-6.787255,155.778638,9/27/1942,155.778638,11 SQ
USA,FORMOSA AND RYUKYU ISLANDS,TAIHOKU,25.03333333,121.5,5/31/1945,121.5,65 BS
USA,SOLOMON ISLANDS,NUMA NUMA,-5.866666667,155.2333333,5/27/1944,155.2333333,13 C
USA,WAKE ISLAND,WAKE ISLAND,19.28333333,166.5833333,4/20/1944,166.5833333,27 BS
USA,VOLCANO AND BONIN ISLANDS,IWO JIMA,24.78333333,141.3166667,1/11/1945,141.3166667,38 BS
USA,PHILIPPINE ISLANDS,MACTAN ISLAND,10.33333333,124,11/5/1944,124,33 BS
USA,PHILIPPINE ISLANDS,SABANGAN,17,120.9166667,6/14/1945,120.9166667,7 FS
USA,BISMARK ARCHIPELAGO,IBOKI,-5.633333333,149.1833333,12/7/1943,149.1833333,400 BS
USA,FORMOSA AND RYUKYU ISLANDS,TAKAO,22.63333333,120.2833333,4/7/1945,120.2833333,33 BS
USA,JAPAN,KAWASAKI,35.53333333,139.7,5/28/1945,139.7,73 BW
USA,BORNEO,SEPINGGAN,-1.267222,116.893889,4/6/1945,116.893889,868 BS
USA,CELEBES ISLANDS,HALMAHERA,1,128,10/29/1944,128,12 FS
USA,FORMOSA AND RYUKYU ISLANDS,TAICHU,24.13333333,120.6666667,4/22/1945,120.6666667,823 BS
USA,PHILIPPINE ISLANDS,KIANGAN,16.75,121.0833333,7/2/1945,121.0833333,7 FS
USA,NEW GUINEA,TADJI,-3.166666667,142.4166667,4/15/1944,142.4166667,823 BS
USA,BURMA,MOGAUNG,25.3,96.93333333,5/30/1944,96.93333333,89 FS
USA,NEW GUINEA,ALEXISHAFEN,-5.083333333,145.7833333,11/3/1943,145.7833333,822 BS
USA,CHINA,SHANGHAI,31.23333333,121.5,7/17/1945,121.5,867 BS
USA,BORNEO,OELIN,-3.45,114.75,3/31/1945,114.75,868 BS
USA,BORNEO,KUDAT,6.916666667,116.8333333,5/10/1945,116.8333333,339 FS
USA,CHINA,CANTON,23.18333333,113.2333333,3/19/1945,113.2333333,63 BS
USA,BISMARK ARCHIPELAGO,RABAUL,-4.2,152.2,11/11/1943,152.2,372 BS
USA,SOLOMON ISLANDS,KAHILI,-6.8,155.7833333,7/27/1943,155.7833333,23 BS
USA,NEW GUINEA,BABO,-2.583333333,133.4166667,10/3/1944,133.4166667,389 S
USA,NEW GUINEA,BIAK I,-1,136,5/5/1944,136,72 BS
GREAT BRITAIN,TUNISIA,SOUSSE,35.83,10.6,12/22/1942,10.6,160 SQDN
USA,PHILIPPINE ISLANDS,NORZAGARAY,14.91666667,121.0833333,2/6/1945,121.0833333,44 FS
USA,NEW GUINEA,MADANG,-5.25,145.8333333,3/11/1944,145.8333333,387 S
USA,PALAU ISLANDS,KOROR ISLAND,7.333333333,134.5,9/1/1944,134.5,371 BS
USA,BISMARK ARCHIPELAGO,GASMATA,-6.333333333,150.3333333,12/7/1943,150.3333333,19 BS
USA,PHILIPPINE ISLANDS,BAMBAN,15.25,120.5833333,1/18/1945,120.5833333,864 BS
USA,BURMA,NEW LASHIO,22.935896,97.749801,11/27/1944,97.749801,29 BS
USA,BORNEO,BANJERMASIN,-3.333333333,114.5833333,7/7/1945,114.5833333,868 BS
USA,CHINA,TAYEH,30.08333333,115.0166667,5/19/1944,115.0166667,449 FS
USA,NEW GUINEA,MOM,-3.583333333,143.75,4/9/1944,143.75,13 S
GREAT BRITAIN,BURMA,NABA,24.26666667,96.25,5/14/1944,96.25,99/215
USA,NEW GUINEA,MANOKWARI,-0.833333333,134.0833333,10/11/1943,134.0833333,529 BS
USA,CHINA,SHIHCHIANCHWANG,23.78333333,116.3,3/31/1945,116.3,374 BS
USA,NEW GUINEA,ERIMA,-5.416666667,145.75,12/27/1943,145.75,2 BS
USA,PHILIPPINE ISLANDS,17 52 N 121 5,17.86666667,121.9166667,7/13/1945,121.9166667,3 FS
USA,FORMOSA AND RYUKYU ISLANDS,MATSUYAMA,25.05,121.5666667,4/23/1945,121.5666667,19 BS
USA,BURMA,WANLING,21.01666667,98.06666667,10/23/1944,98.06666667,25 FS
GREAT BRITAIN,LIBYA,NEAR BOMBA,32.4,23.13,4/23/1941,23.13,37/38/70/146 SQDN
USA,FORMOSA AND RYUKYU ISLANDS,TAICHU,24.13333333,120.6666667,3/2/1945,120.6666667,822 BS
USA,FORMOSA AND RYUKYU ISLANDS,TAINAN,23,120.2,4/30/1945,120.2,400 BS
USA,BURMA,KALEWA,23.2,94.3,10/5/1944,94.3,83 BS
USA,PHILIPPINE ISLANDS,IPO,14.83333333,121.1666667,5/2/1945,121.1666667,460 FS
USA,CHINA,HUTO RIVER,38.1,114.5333333,5/2/1945,114.5333333,425 BS
USA,CHINA,KWEILIN,25.23333333,110.2,10/30/1944,110.2,118 FS
USA,BORNEO,JESSELTON,5.983333333,116.0666667,1/15/1945,116.0666667,33 BS
USA,BISMARK ARCHIPELAGO,BORGEN BAY,-5.483333333,148.5333333,6/19/1943,148.5333333,321 BS
USA,PHILIPPINE ISLANDS,LUZON,15,121,7/22/1945,121,17 BS
NEW ZEALAND,NEW IRELAND,KAVIENG SWEEP,-2.583333333,150.8333333,5/27/1945,150.8333333,NO. 25 SQUADRON RNZAF
USA,BURMA,MOGAUNG,25.3,96.93333333,4/23/1944,96.93333333,528 S
USA,CELEBES ISLANDS,KAKAS,1.166666667,124.8666667,9/18/1944,124.8666667,822 BS
USA,BURMA,RANGOON,16.8,96.15,10/3/1943,96.15,436 BS
USA,PHILIPPINE ISLANDS,DUGO,18.25,121.6666667,3/23/1945,121.6666667,387 S
USA,BISMARK ARCHIPELAGO,RAPOPO,-4.333333333,152.35,6/15/1944,152.35,69 BS
USA,CHINA,SHANGHAI,31.2,121.4833333,11/21/1944,121.4833333,462 BG
USA,FORMOSA AND RYUKYU ISLANDS,KOSHUN,22,120.7333333,5/1/1945,120.7333333,403 BS
USA,NEW GUINEA,WAKOE ISLAND,-1.916666667,139,5/11/1944,139,405 BS
USA,NEW GUINEA,MADANG,-5.25,145.8333333,1/3/1944,145.8333333,408 BS
USA,BORNEO,KUDAT,6.916666667,116.8333333,2/28/1945,116.8333333,5 BG
USA,MARSHALL ISLANDS,MARSHALL ISLAND,10,165,2/9/1944,165,26 BS
USA,JAPAN,NUMAZU,35.1,138.8666667,1/8/1945,138.8666667,499 BG
USA,NEW GUINEA,WEWAK,-3.583333333,143.6666667,5/11/1944,143.6666667,321 BS
GREAT BRITAIN,ALBANIA,ELBASAN,41.1,20.07,2/12/1941,20.07,30 SQDN
USA,NEW GUINEA,BABO,-2.583333333,133.4166667,3/25/1944,133.4166667,529 BS
USA,CHINA,SHAYANG,30.7,112.6333333,5/13/1944,112.6333333,76 FS
USA,BURMA,MYITKYINA,25.38333333,97.4,3/17/1943,97.4,26 FS
USA,CELEBES ISLANDS,LIANG,-3.516666667,128.3,8/2/1944,128.3,320 BS
USA,BURMA,BAWGYO,23.58333333,97.25,11/8/1944,97.25,490 BS
USA,BURMA,TAIHPA GA,26.5,96.5,2/13/1944,96.5,529 FS
USA,PHILIPPINE ISLANDS,BAGUIO,16.41666667,120.5833333,2/9/1945,120.5833333,70 FS
USA,PHILIPPINE ISLANDS,CLARK FIELD,15.16666667,120.5833333,1/7/1945,120.5833333,386 S
USA,MARSHALL ISLANDS,RONGELAP ISLAND,11.13333333,166.8833333,3/29/1944,166.8833333,820 BS
USA,SOLOMON ISLANDS,BONIS,-5.433333333,154.7166667,11/26/1943,154.7166667,75 BS
USA,BURMA,KAWLUM,26.5,95.75,2/10/1944,95.75,88 FS
USA,PHILIPPINE ISLANDS,PATTAO,18.25,121.8333333,4/26/1945,121.8333333,405 BS
USA,NEW GUINEA,WOM,-3.5,143.5833333,3/5/1945,143.5833333,360 S
USA,JAPAN,TSU,34.7,136.5,5/16/1945,136.5,314 BW
USA,PHILIPPINE ISLANDS,CABUYO,16.359163,120.550679,4/25/1945,120.550679,8 FS
USA,VOLCANO AND BONIN ISLANDS,IWO JIMA,24.78333333,141.3166667,12/2/1944,141.3166667,431 BS
USA,JAPAN,UJIYAMADA,34.5,136.7,2/14/1945,136.7,498 BG
USA,NEW GUINEA,MOM,-3.583333333,143.75,1/22/1945,143.75,360 G
